-4.80000000000000	-28	-34
-3.28000000000000	-31	-26
-2.53000000000000	-28	-34
-2.73000000000000	-31	-31
-3.36000000000000	-28	-34
-3.49000000000000	-34	-34
-3.34000000000000	-31	-26
-3.54000000000000	-34	-34
-3.92000000000000	-34	-34
-3.73000000000000	-31	-31
-3.72000000000000	-34	-34
-3.78000000000000	-31	-26
-4.21000000000000	-34	-28
-4.40000000000000	-28	-34
-5.08000000000000	-31	-26
-13.7900000000000	-28	-23
-34.6900000000000	-31	-28
-59.3000000000000	-10	-10
-68.0300000000000	0	0
-74.1300000000000	0	0
-77.0400000000000	0	0
-76.2200000000000	0	0
-79.7800000000000	0	0
-82.2700000000000	0	0
-84.5000000000000	0	0
-86.1000000000000	0	0
-87.4600000000000	0	0
-88.3400000000000	0	0
-89.0600000000000	0	0
-89.4900000000000	0	0
-89.7700000000000	0	0
-89.9000000000000	0	0
-89.9000000000000	0	0
-89.8100000000000	0	0
-89.7000000000000	0	0
-89.5500000000000	0	0
-89.3800000000000	0	0
-89.2000000000000	0	0
-89.0500000000000	0	0
-88.9100000000000	0	0
-88.7500000000000	0	0
-88.6200000000000	0	0
-88.4300000000000	0	0
-88.2800000000000	0	0
-88.1800000000000	0	0
-88.0600000000000	0	0
-87.9300000000000	0	0
-87.8600000000000	0	0
-87.7700000000000	0	0
-87.7100000000000	0	0
-87.6600000000000	0	0
-87.6000000000000	0	0
-87.5500000000000	0	0
-87.4800000000000	0	0
-87.4500000000000	0	0
-87.4300000000000	0	0
-87.4400000000000	0	0
-87.4500000000000	0	0
-87.4300000000000	0	0
-87.4100000000000	0	0
-87.4100000000000	0	0
-87.4200000000000	0	0
-87.3900000000000	0	0
-87.3800000000000	0	0
-87.3600000000000	0	0
-87.3800000000000	0	0
-87.3400000000000	0	0
-87.3300000000000	0	0
-87.3500000000000	0	0
-87.3500000000000	0	0
-87.3300000000000	0	0
-87.3500000000000	0	0
-87.3100000000000	0	0
-87.3300000000000	0	0
-87.3000000000000	0	0
-87.3600000000000	0	0
-87.3600000000000	0	0
-87.3400000000000	0	0
-87.3800000000000	0	0
-87.4000000000000	0	0
-87.3800000000000	0	0
-87.3700000000000	0	0
-87.3800000000000	0	0
-87.4200000000000	0	0
-87.4100000000000	0	0
-87.3900000000000	0	0
-87.3800000000000	0	0
-87.3600000000000	0	0
-87.3600000000000	0	0
-87.3700000000000	0	0
-87.3900000000000	0	0
-87.3900000000000	0	0
-87.3400000000000	0	0
-87.3700000000000	0	0
-87.3700000000000	0	0
-87.3800000000000	0	0
-87.4200000000000	0	0
-87.4100000000000	0	0
-87.3500000000000	0	0
-87.4000000000000	0	0
