-5.26000000000000	-31	-31
-5.42000000000000	-28	-34
-5.10000000000000	-31	-26
-4.86000000000000	-34	-28
-4.79000000000000	-34	-28
-4.83000000000000	-26	-31
-5.09000000000000	-34	-34
-4.96000000000000	-34	-28
-4.51000000000000	-31	-26
-4.27000000000000	-28	-34
-4.73000000000000	-28	-34
-5.13000000000000	-28	-34
-5.06000000000000	-34	-34
-4.05000000000000	-31	-26
-4.18000000000000	-34	-34
-4.47000000000000	-34	-34
-5.17000000000000	-31	-31
-5.72000000000000	-28	-28
-5.77000000000000	-31	-26
-6.42000000000000	-34	-34
-6.83000000000000	-34	-28
-7.10000000000000	-31	-31
-6.88000000000000	-34	-34
-7.23000000000000	-34	-28
-6.75000000000000	-31	-31
-7.43000000000000	-28	-28
-6.64000000000000	-31	-31
-7	-28	-34
-18.7800000000000	-28	-28
-38.9400000000000	-34	-28
-65.8300000000000	0	5
-64.4900000000000	0	0
-70.8200000000000	0	0
-75.7100000000000	0	0
-79.9000000000000	0	0
-82.2200000000000	0	0
-86.2500000000000	0	0
-87.8600000000000	0	0
-89.3500000000000	0	0
-90.4300000000000	0	0
-90.1800000000000	0	0
-85.5700000000000	0	0
-86.7800000000000	0	0
-87.6300000000000	0	0
-88.3000000000000	0	0
-88.7200000000000	0	0
-89.0800000000000	0	0
-89.2600000000000	0	0
-89.3300000000000	0	0
-89.3500000000000	0	0
-89.3300000000000	0	0
-89.2600000000000	0	0
-89.1400000000000	0	0
-89	0	0
-88.8900000000000	0	0
-88.7700000000000	0	0
-88.6200000000000	0	0
-88.5200000000000	0	0
-88.3600000000000	0	0
-88.2500000000000	0	0
-88.1400000000000	0	0
-88.0700000000000	0	0
-87.9700000000000	0	0
-87.9300000000000	0	0
-87.8400000000000	0	0
-87.7800000000000	0	0
-87.7000000000000	0	0
-87.6900000000000	0	0
-87.6500000000000	0	0
-87.6300000000000	0	0
-87.6300000000000	0	0
-87.6400000000000	0	0
-87.6400000000000	0	0
-87.6400000000000	0	0
-87.5900000000000	0	0
-87.5900000000000	0	0
-87.5600000000000	0	0
-87.5600000000000	0	0
-87.5400000000000	0	0
-87.5100000000000	0	0
-87.5400000000000	0	0
-87.5500000000000	0	0
-87.5500000000000	0	0
-87.5100000000000	0	0
-87.4900000000000	0	0
-87.5400000000000	0	0
-87.5100000000000	0	0
-87.5100000000000	0	0
-87.5200000000000	0	0
-87.5000000000000	0	0
-87.4900000000000	0	0
-87.5000000000000	0	0
-87.5200000000000	0	0
-87.5400000000000	0	0
-87.5600000000000	0	0
-87.5800000000000	0	0
-87.5900000000000	0	0
-87.5900000000000	0	0
-87.5700000000000	0	0
-87.5600000000000	0	0
