-1.50000000000000	0	0
-1.12000000000000	0	0
-0.920000000000000	0	0
-0.670000000000000	0	0
-0.850000000000000	0	0
-0.890000000000000	0	0
-0.840000000000000	0	0
-0.990000000000000	0	0
-1.76000000000000	0	0
-2.99000000000000	0	0
-4.93000000000000	0	0
-7.36000000000000	0	0
-12.9200000000000	0	0
-23.0700000000000	0	0
-43.4200000000000	0	0
-64.1000000000000	0	0
-63.7900000000000	0	0
-69.6900000000000	0	0
-75.2500000000000	0	0
-79.3000000000000	0	0
-82.8600000000000	0	0
-85.3900000000000	0	0
-87.4500000000000	0	0
-88.9500000000000	0	0
-89.9800000000000	0	0
-90.6800000000000	0	0
-91.1300000000000	0	0
-91.3900000000000	0	0
-91.4800000000000	0	0
-91.5000000000000	0	0
-91.2800000000000	0	0
-91.1500000000000	0	0
-91.0800000000000	0	0
-91.0400000000000	0	0
-91.1600000000000	0	0
-90.5900000000000	0	0
-90.1200000000000	0	0
-89.9500000000000	0	0
-89.8300000000000	0	0
-88.5300000000000	0	0
-86.2000000000000	0	0
-86.5000000000000	0	0
-86.7800000000000	0	0
-87.0200000000000	0	0
-87.1700000000000	0	0
-87.3200000000000	0	0
-87.4100000000000	0	0
-87.4700000000000	0	0
-87.5000000000000	0	0
-87.5100000000000	0	0
-87.5100000000000	0	0
-87.5100000000000	0	0
-87.5000000000000	0	0
-87.4700000000000	0	0
-87.4800000000000	0	0
-87.4600000000000	0	0
-87.4500000000000	0	0
-87.4100000000000	0	0
-87.4100000000000	0	0
-87.3600000000000	0	0
-87.3700000000000	0	0
-87.3600000000000	0	0
-87.3600000000000	0	0
-87.3300000000000	0	0
-87.3100000000000	0	0
-87.3200000000000	0	0
-87.3100000000000	0	0
-87.2900000000000	0	0
-87.2600000000000	0	0
-87.2800000000000	0	0
-87.2700000000000	0	0
-87.2600000000000	0	0
-87.2300000000000	0	0
-87.2600000000000	0	0
-87.2300000000000	0	0
-87.2000000000000	0	0
-87.2000000000000	0	0
-87.2000000000000	0	0
-87.2100000000000	0	0
-87.2300000000000	0	0
-87.2100000000000	0	0
-87.2400000000000	0	0
-87.2300000000000	0	0
-87.2300000000000	0	0
-87.2500000000000	0	0
-87.2400000000000	0	0
-87.2600000000000	0	0
-87.2300000000000	0	0
-87.1900000000000	0	0
-87.1700000000000	0	0
-87.2000000000000	0	0
-87.1900000000000	0	0
-87.2300000000000	0	0
-87.2300000000000	0	0
-87.2300000000000	0	0
-87.2800000000000	0	0
-87.2800000000000	0	0
-87.2800000000000	0	0
-87.2600000000000	0	0
-87.2300000000000	0	0
