-4.97000000000000	0	0
-5.06000000000000	0	0
-5.04000000000000	0	0
-5.01000000000000	0	0
-5.05000000000000	0	0
-5.15000000000000	0	0
-5.16000000000000	0	0
-5.21000000000000	0	0
-5.26000000000000	0	0
-5.28000000000000	0	0
-5.50000000000000	0	0
-5.62000000000000	0	0
-5.80000000000000	0	0
-5.78000000000000	0	0
-5.86000000000000	0	0
-6.56000000000000	0	0
-8.29000000000000	0	0
-13.1500000000000	0	0
-22.4600000000000	0	0
-41.4500000000000	0	0
-65.8800000000000	0	0
-62.9100000000000	0	0
-69.1300000000000	0	0
-74.8000000000000	0	0
-78.9000000000000	0	0
-82.8000000000000	0	0
-85.3700000000000	0	0
-87.3600000000000	0	0
-88.6900000000000	0	0
-89.4300000000000	0	0
-89.9200000000000	0	0
-89.9100000000000	0	0
-90.1200000000000	0	0
-90.2300000000000	0	0
-89.9000000000000	0	0
-90.0200000000000	0	0
-89.9900000000000	0	0
-89.9900000000000	0	0
-89.8900000000000	0	0
-89.7300000000000	0	0
-89.5700000000000	0	0
-89.3900000000000	0	0
-89.1700000000000	0	0
-89	0	0
-88.8100000000000	0	0
-88.6000000000000	0	0
-88.4600000000000	0	0
-88.3300000000000	0	0
-88.1700000000000	0	0
-88.0600000000000	0	0
-87.9300000000000	0	0
-87.8100000000000	0	0
-87.7700000000000	0	0
-87.7300000000000	0	0
-87.6700000000000	0	0
-87.6100000000000	0	0
-87.5700000000000	0	0
-87.5200000000000	0	0
-87.5100000000000	0	0
-87.5200000000000	0	0
-87.4900000000000	0	0
-87.4700000000000	0	0
-87.4300000000000	0	0
-87.4200000000000	0	0
-87.4100000000000	0	0
-87.4000000000000	0	0
-87.3700000000000	0	0
-87.3400000000000	0	0
-87.3000000000000	0	0
-87.2800000000000	0	0
-87.2600000000000	0	0
-87.2800000000000	0	0
-87.2800000000000	0	0
-87.2500000000000	0	0
-87.2800000000000	0	0
-87.3000000000000	0	0
-87.3400000000000	0	0
-87.3200000000000	0	0
-87.3400000000000	0	0
-87.3300000000000	0	0
-87.3500000000000	0	0
-87.3500000000000	0	0
-87.3400000000000	0	0
-87.3500000000000	0	0
-87.3700000000000	0	0
-87.4400000000000	0	0
-87.4300000000000	0	0
-87.4200000000000	0	0
-87.4100000000000	0	0
-87.4000000000000	0	0
-87.3900000000000	0	0
-87.3500000000000	0	0
-87.3600000000000	0	0
-87.3800000000000	0	0
-87.4100000000000	0	0
-87.3900000000000	0	0
-87.4200000000000	0	0
-87.4000000000000	0	0
-87.4000000000000	0	0
-87.4000000000000	0	0
